ensembl_gene_id	gene_biotype	external_gene_name
ENSMFAG00000040584	protein_coding	TNKS1BP1
ENSMFAG00000040601	protein_coding	CD5
ENSMFAG00000040604	protein_coding	LPXN
ENSMFAG00000040630	protein_coding	SSRP1
ENSMFAG00000040655	pseudogene	
ENSMFAG00000040762	protein_coding	FADS3
ENSMFAG00000040767	protein_coding	EIF3M
ENSMFAG00000040851	protein_coding	PATL1
ENSMFAG00000040936	protein_coding	
ENSMFAG00000040937	pseudogene	
ENSMFAG00000040938	pseudogene	
ENSMFAG00000041013	protein_coding	NAT10
ENSMFAG00000041014	protein_coding	
ENSMFAG00000041022	protein_coding	COPB1
ENSMFAG00000041217	pseudogene	
ENSMFAG00000041225	protein_coding	SLC43A1
ENSMFAG00000041235	protein_coding	GPR137
ENSMFAG00000041242	protein_coding	
ENSMFAG00000041332	protein_coding	ACCSL
ENSMFAG00000041465	protein_coding	
ENSMFAG00000041569	protein_coding	SVIP
ENSMFAG00000041572	protein_coding	DTX4
ENSMFAG00000041621	protein_coding	MYBPC3
ENSMFAG00000041653	protein_coding	C11orf58
ENSMFAG00000041694	protein_coding	MTA2
ENSMFAG00000041715	protein_coding	
ENSMFAG00000041744	protein_coding	SMTNL1
ENSMFAG00000041791	protein_coding	CALCA
ENSMFAG00000041888	protein_coding	LGALS12
ENSMFAG00000042008	protein_coding	
ENSMFAG00000042029	protein_coding	QSER1
ENSMFAG00000042035	protein_coding	DDB1
ENSMFAG00000042111	protein_coding	LUZP2
ENSMFAG00000042213	protein_coding	MS4A13
ENSMFAG00000042807	protein_coding	PDHX
ENSMFAG00000042844	protein_coding	FADS2
ENSMFAG00000042856	protein_coding	PAMR1
ENSMFAG00000042905	protein_coding	MS4A7
ENSMFAG00000042995	protein_coding	PTPMT1
ENSMFAG00000043005	protein_coding	FAM180B
ENSMFAG00000043036	protein_coding	
ENSMFAG00000043268	protein_coding	MS4A5
ENSMFAG00000043269	protein_coding	LDLRAD3
ENSMFAG00000043293	protein_coding	SLC1A2
ENSMFAG00000043367	protein_coding	PPP1R32
ENSMFAG00000043435	protein_coding	AGBL2
ENSMFAG00000043455	protein_coding	
ENSMFAG00000043470	protein_coding	SYT7
ENSMFAG00000043498	protein_coding	TMEM216
ENSMFAG00000043519	protein_coding	EXT2
ENSMFAG00000043565	protein_coding	MS4A1
ENSMFAG00000043567	protein_coding	C11orf95
ENSMFAG00000043572	pseudogene	
ENSMFAG00000043591	protein_coding	OSBP
ENSMFAG00000043592	protein_coding	OR5AS1
ENSMFAG00000043688	protein_coding	PHF21A
ENSMFAG00000043715	protein_coding	GLYATL1B
ENSMFAG00000043757	protein_coding	CCDC73
ENSMFAG00000043764	protein_coding	PDE3B
ENSMFAG00000043862	protein_coding	
ENSMFAG00000043868	protein_coding	METTL15
ENSMFAG00000043892	protein_coding	CD44
ENSMFAG00000043963	protein_coding	SCGB1A1
ENSMFAG00000044003	protein_coding	
ENSMFAG00000044005	protein_coding	BBOX1
ENSMFAG00000044071	protein_coding	SPI1
ENSMFAG00000044093	protein_coding	ZDHHC13
ENSMFAG00000044104	protein_coding	HPS5
ENSMFAG00000044194	protein_coding	SPTY2D1
ENSMFAG00000044251	protein_coding	LRRC55
ENSMFAG00000044515	protein_coding	FBXO3
ENSMFAG00000044536	protein_coding	SAA2
ENSMFAG00000044556	protein_coding	VEGFB
ENSMFAG00000044570	pseudogene	
ENSMFAG00000044581	protein_coding	TMEM132A
ENSMFAG00000044722	protein_coding	
ENSMFAG00000044730	protein_coding	P2RX3
ENSMFAG00000044872	protein_coding	PLCB3
ENSMFAG00000044917	protein_coding	
ENSMFAG00000045031	protein_coding	
ENSMFAG00000045073	protein_coding	PRDM11
ENSMFAG00000045211	protein_coding	GANAB
ENSMFAG00000045219	protein_coding	CRY2
ENSMFAG00000045393	protein_coding	MAPK8IP1
ENSMFAG00000045399	protein_coding	NXF1
ENSMFAG00000045406	protein_coding	FNBP4
ENSMFAG00000045415	protein_coding	UBXN1
ENSMFAG00000045441	protein_coding	MPPED2
ENSMFAG00000045492	protein_coding	CYB561A3
ENSMFAG00000045569	protein_coding	LIN7C
ENSMFAG00000045583	protein_coding	RAB3IL1
ENSMFAG00000045607	protein_coding	
ENSMFAG00000045654	protein_coding	HIPK3
ENSMFAG00000045684	protein_coding	
ENSMFAG00000045706	protein_coding	
ENSMFAG00000045710	protein_coding	
ENSMFAG00000045746	protein_coding	STIP1
ENSMFAG00000045833	protein_coding	TRIM44
ENSMFAG00000045876	protein_coding	
ENSMFAG00000046074	protein_coding	CLP1
ENSMFAG00000046156	protein_coding	ZP1
ENSMFAG00000046357	protein_coding	TMEM138
ENSMFAG00000046393	protein_coding	E2F8
ENSMFAG00000046400	protein_coding	ELF5
ENSMFAG00000046430	lincRNA	
ENSMFAG00000046453	lincRNA	
ENSMFAG00000046459	lincRNA	
ENSMFAG00000046677	lincRNA	
ENSMFAG00000046716	lincRNA	
ENSMFAG00000046788	lincRNA	
ENSMFAG00000047003	lincRNA	
ENSMFAG00000047013	lincRNA	
ENSMFAG00000000119	protein_coding	VSTM5
ENSMFAG00000000120	protein_coding	BTBD10
ENSMFAG00000000204	protein_coding	CASP5
ENSMFAG00000000288	protein_coding	
ENSMFAG00000000525	protein_coding	RPS3
ENSMFAG00000000533	protein_coding	ARHGAP42
ENSMFAG00000000786	protein_coding	
ENSMFAG00000000919	protein_coding	TMEM126A
ENSMFAG00000001049	protein_coding	MMP13
ENSMFAG00000001158	protein_coding	
ENSMFAG00000001176	protein_coding	UCP3
ENSMFAG00000001255	protein_coding	USP35
ENSMFAG00000001432	protein_coding	
ENSMFAG00000001502	protein_coding	ADM
ENSMFAG00000001515	protein_coding	
ENSMFAG00000001598	protein_coding	
ENSMFAG00000001657	protein_coding	UVRAG
ENSMFAG00000001663	protein_coding	AQP11
ENSMFAG00000001913	protein_coding	GRIA4
ENSMFAG00000001930	protein_coding	RSF1
ENSMFAG00000002005	protein_coding	NOX4
ENSMFAG00000002071	protein_coding	
ENSMFAG00000002110	protein_coding	ALG8
ENSMFAG00000002121	protein_coding	C11orf40
ENSMFAG00000002122	protein_coding	TRIM66
ENSMFAG00000002181	protein_coding	TRPC6
ENSMFAG00000002314	protein_coding	
ENSMFAG00000002464	protein_coding	PANX1
ENSMFAG00000002506	protein_coding	FOLR2
ENSMFAG00000002548	protein_coding	
ENSMFAG00000002840	protein_coding	CCDC83
ENSMFAG00000002978	protein_coding	PICALM
ENSMFAG00000002984	protein_coding	XRRA1
ENSMFAG00000003002	protein_coding	TMEM41B
ENSMFAG00000003004	protein_coding	NRIP3
ENSMFAG00000003071	protein_coding	
ENSMFAG00000003118	protein_coding	MED17
ENSMFAG00000003172	protein_coding	MRPL48
ENSMFAG00000003178	protein_coding	ALKBH8
ENSMFAG00000003264	protein_coding	PAK1
ENSMFAG00000003267	protein_coding	
ENSMFAG00000003268	protein_coding	
ENSMFAG00000003361	protein_coding	AMPD3
ENSMFAG00000003459	protein_coding	
ENSMFAG00000003506	protein_coding	GAB2
ENSMFAG00000003621	protein_coding	
ENSMFAG00000003662	protein_coding	UCP2
ENSMFAG00000003768	protein_coding	CEP57
ENSMFAG00000003801	protein_coding	CCDC81
ENSMFAG00000003808	protein_coding	CFAP300
ENSMFAG00000003871	protein_coding	
ENSMFAG00000003872	protein_coding	MICAL2
ENSMFAG00000003887	protein_coding	TRIM21
ENSMFAG00000003890	protein_coding	ART1
ENSMFAG00000003904	protein_coding	RRAS2
ENSMFAG00000004004	protein_coding	RIC3
ENSMFAG00000004039	protein_coding	CCKBR
ENSMFAG00000004053	protein_coding	ATM
ENSMFAG00000004075	protein_coding	FCHSD2
ENSMFAG00000004184	misc_RNA	RF00019
ENSMFAG00000004334	protein_coding	
ENSMFAG00000004449	snRNA	RF00026
ENSMFAG00000004627	rRNA	RF00001
ENSMFAG00000004866	snRNA	RF00026
ENSMFAG00000004988	snoRNA	RF00561
ENSMFAG00000004994	snRNA	RF00026
ENSMFAG00000005337	snRNA	RF00015
ENSMFAG00000005595	rRNA	RF00001
ENSMFAG00000005651	snRNA	RF00026
ENSMFAG00000005824	misc_RNA	RF00019
ENSMFAG00000006033	protein_coding	RHOG
ENSMFAG00000006181	snoRNA	RF00402
ENSMFAG00000006356	misc_RNA	RF02112
ENSMFAG00000006493	miRNA	
ENSMFAG00000006631	snRNA	RF00026
ENSMFAG00000006749	snoRNA	RF00408
ENSMFAG00000006872	snRNA	RF00066
ENSMFAG00000006876	miRNA	
ENSMFAG00000007198	miRNA	
ENSMFAG00000007235	protein_coding	IL18BP
ENSMFAG00000007853	rRNA	RF00001
ENSMFAG00000007918	snRNA	RF00026
ENSMFAG00000007990	miRNA	
ENSMFAG00000008022	protein_coding	ZNF143
ENSMFAG00000008354	miRNA	
ENSMFAG00000008669	snoRNA	RF00425
ENSMFAG00000008858	misc_RNA	RF00100
ENSMFAG00000008970	misc_RNA	RF00017
ENSMFAG00000009039	misc_RNA	RF00017
ENSMFAG00000009216	misc_RNA	RF00019
ENSMFAG00000009458	misc_RNA	RF00019
ENSMFAG00000009524	snoRNA	RF00409
ENSMFAG00000009710	snoRNA	RF00409
ENSMFAG00000010305	misc_RNA	RF00100
ENSMFAG00000010311	miRNA	
ENSMFAG00000010312	misc_RNA	RF00100
ENSMFAG00000010490	miRNA	
ENSMFAG00000010660	snoRNA	RF00319
ENSMFAG00000010704	misc_RNA	RF00017
ENSMFAG00000010709	miRNA	MIR708
ENSMFAG00000010717	snRNA	RF00026
ENSMFAG00000011219	misc_RNA	RF00019
ENSMFAG00000011229	misc_RNA	RF00100
ENSMFAG00000011264	misc_RNA	RF00019
ENSMFAG00000011535	misc_RNA	RF00019
ENSMFAG00000011685	miRNA	
ENSMFAG00000011993	snRNA	RF00066
ENSMFAG00000012420	snoRNA	RF00494
ENSMFAG00000012544	rRNA	RF00001
ENSMFAG00000012553	snoRNA	RF00421
ENSMFAG00000012555	snRNA	RF00066
ENSMFAG00000012786	rRNA	RF00001
ENSMFAG00000012990	misc_RNA	RF00019
ENSMFAG00000013118	miRNA	
ENSMFAG00000013200	misc_RNA	RF00017
ENSMFAG00000013279	scaRNA	RF00424
ENSMFAG00000013371	snRNA	RF00619
ENSMFAG00000013384	misc_RNA	RF00019
ENSMFAG00000013590	misc_RNA	RF00019
ENSMFAG00000014092	miRNA	
ENSMFAG00000014146	snRNA	RF00066
ENSMFAG00000014303	protein_coding	OR51E2
ENSMFAG00000014366	miRNA	
ENSMFAG00000014914	miRNA	
ENSMFAG00000015007	misc_RNA	RF00017
ENSMFAG00000015114	scaRNA	RF00601
ENSMFAG00000015491	snoRNA	RF01161
ENSMFAG00000015603	misc_RNA	RF02113
ENSMFAG00000015696	snoRNA	RF00091
ENSMFAG00000015719	protein_coding	CCDC89
ENSMFAG00000015880	miRNA	MIR1260B
ENSMFAG00000015937	protein_coding	OR2AT4
ENSMFAG00000016088	rRNA	RF00001
ENSMFAG00000016730	protein_coding	TMEM135
ENSMFAG00000016781	miRNA	
ENSMFAG00000016801	rRNA	RF00001
ENSMFAG00000017338	rRNA	RF00001
ENSMFAG00000017480	rRNA	RF00001
ENSMFAG00000017501	protein_coding	OR5P2
ENSMFAG00000017522	rRNA	RF00001
ENSMFAG00000017559	misc_RNA	RF00017
ENSMFAG00000017563	miRNA	
ENSMFAG00000017987	protein_coding	ANKRD42
ENSMFAG00000018005	misc_RNA	RF00017
ENSMFAG00000018064	misc_RNA	RF00100
ENSMFAG00000018413	pseudogene	
ENSMFAG00000018716	protein_coding	STARD10
ENSMFAG00000018860	protein_coding	EXPH5
ENSMFAG00000019056	protein_coding	CNGA4
ENSMFAG00000019339	miRNA	
ENSMFAG00000019421	miRNA	
ENSMFAG00000019545	protein_coding	
ENSMFAG00000019624	snoRNA	RF00067
ENSMFAG00000019633	protein_coding	TRIM3
ENSMFAG00000019715	snoRNA	RF01291
ENSMFAG00000019805	protein_coding	CASP12
ENSMFAG00000020209	protein_coding	INTS4
ENSMFAG00000020336	snRNA	RF00026
ENSMFAG00000020423	protein_coding	RASSF10
ENSMFAG00000020724	rRNA	RF00001
ENSMFAG00000020973	protein_coding	
ENSMFAG00000021160	protein_coding	
ENSMFAG00000021317	ribozyme	RF00621
ENSMFAG00000021420	misc_RNA	RF00019
ENSMFAG00000021592	rRNA	RF00001
ENSMFAG00000021765	misc_RNA	RF00017
ENSMFAG00000021925	misc_RNA	RF00019
ENSMFAG00000022031	snRNA	RF00026
ENSMFAG00000022526	snoRNA	RF00493
ENSMFAG00000022674	protein_coding	
ENSMFAG00000022745	protein_coding	
ENSMFAG00000022828	protein_coding	
ENSMFAG00000023673	protein_coding	UBQLN3
ENSMFAG00000023980	protein_coding	KCTD21
ENSMFAG00000024016	protein_coding	
ENSMFAG00000024120	protein_coding	TSKU
ENSMFAG00000024894	protein_coding	KDM4D
ENSMFAG00000025246	protein_coding	ARFIP2
ENSMFAG00000026637	protein_coding	
ENSMFAG00000027439	protein_coding	FAM181B
ENSMFAG00000027579	protein_coding	C2CD3
ENSMFAG00000027916	protein_coding	
ENSMFAG00000028410	protein_coding	KCNE3
ENSMFAG00000028420	snoRNA	RF00342
ENSMFAG00000028522	protein_coding	P2RY6
ENSMFAG00000028658	protein_coding	SRSF8
ENSMFAG00000028681	protein_coding	
ENSMFAG00000028805	protein_coding	
ENSMFAG00000029068	misc_RNA	RF01974
ENSMFAG00000029199	snoRNA	RF00156
ENSMFAG00000029209	protein_coding	DDI1
ENSMFAG00000029284	protein_coding	OR51V1
ENSMFAG00000029299	protein_coding	OR52A1
ENSMFAG00000029316	snoRNA	RF00067
ENSMFAG00000029626	protein_coding	
ENSMFAG00000029884	protein_coding	OR51F2
ENSMFAG00000029925	protein_coding	
ENSMFAG00000029928	protein_coding	SMCO4
ENSMFAG00000029933	protein_coding	OR51I2
ENSMFAG00000029957	snRNA	RF00619
ENSMFAG00000029996	protein_coding	
ENSMFAG00000030156	protein_coding	P2RY2
ENSMFAG00000030173	protein_coding	NLRP14
ENSMFAG00000030182	protein_coding	OR52A5
ENSMFAG00000030300	protein_coding	
ENSMFAG00000030330	protein_coding	
ENSMFAG00000030353	protein_coding	JRKL
ENSMFAG00000030512	protein_coding	
ENSMFAG00000030519	protein_coding	
ENSMFAG00000030646	protein_coding	FOLR1
ENSMFAG00000030657	protein_coding	
ENSMFAG00000030659	protein_coding	
ENSMFAG00000030684	protein_coding	IZUMO1R
ENSMFAG00000030722	protein_coding	
ENSMFAG00000030789	protein_coding	DDIAS
ENSMFAG00000030800	pseudogene	
ENSMFAG00000030802	protein_coding	NDUFC2
ENSMFAG00000030828	protein_coding	CEP126
ENSMFAG00000030829	protein_coding	APBB1
ENSMFAG00000030889	protein_coding	KCTD14
ENSMFAG00000031041	protein_coding	KBTBD3
ENSMFAG00000031062	protein_coding	PRCP
ENSMFAG00000031078	protein_coding	KLHL35
ENSMFAG00000031197	protein_coding	TEAD1
ENSMFAG00000031265	protein_coding	RNF169
ENSMFAG00000031326	protein_coding	PGM2L1
ENSMFAG00000031406	protein_coding	OR52E5
ENSMFAG00000031520	protein_coding	LYVE1
ENSMFAG00000031619	protein_coding	PPME1
ENSMFAG00000031626	protein_coding	CYB5R2
ENSMFAG00000031718	protein_coding	CTSC
ENSMFAG00000031735	protein_coding	MAML2
ENSMFAG00000031850	protein_coding	TUB
ENSMFAG00000032201	protein_coding	
ENSMFAG00000032272	protein_coding	MOGAT2
ENSMFAG00000032273	protein_coding	
ENSMFAG00000032461	protein_coding	CHRNA10
ENSMFAG00000032551	protein_coding	
ENSMFAG00000032572	protein_coding	DEUP1
ENSMFAG00000032674	protein_coding	TRIM22
ENSMFAG00000032713	protein_coding	
ENSMFAG00000032735	protein_coding	MMP8
ENSMFAG00000032749	protein_coding	AMOTL1
ENSMFAG00000032815	protein_coding	OR52L1
ENSMFAG00000032854	protein_coding	PTH
ENSMFAG00000032863	protein_coding	RELT
ENSMFAG00000032887	protein_coding	
ENSMFAG00000032917	protein_coding	PAAF1
ENSMFAG00000032958	protein_coding	C11orf42
ENSMFAG00000033018	protein_coding	BIRC2
ENSMFAG00000033108	protein_coding	FAR1
ENSMFAG00000033119	protein_coding	RAB30
ENSMFAG00000033141	protein_coding	
ENSMFAG00000033361	protein_coding	
ENSMFAG00000033375	protein_coding	TPP1
ENSMFAG00000033477	protein_coding	NARS2
ENSMFAG00000033612	protein_coding	
ENSMFAG00000033682	protein_coding	
ENSMFAG00000033779	rRNA	RF00001
ENSMFAG00000033812	miRNA	
ENSMFAG00000033871	protein_coding	DCUN1D5
ENSMFAG00000033879	protein_coding	OR52H1
ENSMFAG00000033905	protein_coding	GPR83
ENSMFAG00000033963	protein_coding	STIM1
ENSMFAG00000034061	protein_coding	MSANTD4
ENSMFAG00000034120	protein_coding	LMO1
ENSMFAG00000034184	protein_coding	ARNTL
ENSMFAG00000034204	protein_coding	NPAT
ENSMFAG00000034272	protein_coding	
ENSMFAG00000034277	protein_coding	
ENSMFAG00000034308	protein_coding	SCUBE2
ENSMFAG00000034340	protein_coding	CCDC90B
ENSMFAG00000034349	protein_coding	RRM1
ENSMFAG00000034390	protein_coding	
ENSMFAG00000034412	protein_coding	NAALAD2
ENSMFAG00000034422	protein_coding	AAMDC
ENSMFAG00000034431	protein_coding	FZD4
ENSMFAG00000034446	protein_coding	ILK
ENSMFAG00000034468	protein_coding	WEE1
ENSMFAG00000034520	protein_coding	GRM5
ENSMFAG00000034523	protein_coding	OR52D1
ENSMFAG00000034589	protein_coding	NEU3
ENSMFAG00000034679	protein_coding	PCF11
ENSMFAG00000034683	protein_coding	GUCY1A2
ENSMFAG00000034774	snoRNA	RF00393
ENSMFAG00000034780	misc_RNA	RF00019
ENSMFAG00000034881	miRNA	
ENSMFAG00000034885	protein_coding	
ENSMFAG00000034919	miRNA	
ENSMFAG00000035036	snoRNA	RF00334
ENSMFAG00000035047	snoRNA	RF00334
ENSMFAG00000035049	miRNA	MIR139
ENSMFAG00000035161	pseudogene	
ENSMFAG00000035199	protein_coding	
ENSMFAG00000035211	miRNA	MIR326
ENSMFAG00000035263	misc_RNA	RF00019
ENSMFAG00000035266	protein_coding	
ENSMFAG00000035351	protein_coding	MRVI1
ENSMFAG00000035368	protein_coding	PDGFD
ENSMFAG00000035385	protein_coding	TIMM10B
ENSMFAG00000035397	protein_coding	MMP20
ENSMFAG00000035565	protein_coding	CHORDC1
ENSMFAG00000035623	protein_coding	
ENSMFAG00000035626	protein_coding	HIKESHI
ENSMFAG00000035640	protein_coding	CASP4
ENSMFAG00000035659	protein_coding	TPBGL
ENSMFAG00000035775	pseudogene	
ENSMFAG00000035832	protein_coding	SWAP70
ENSMFAG00000035883	protein_coding	FAT3
ENSMFAG00000035890	protein_coding	UBQLNL
ENSMFAG00000035891	protein_coding	SMPD1
ENSMFAG00000035922	protein_coding	MMP1
ENSMFAG00000035947	protein_coding	P4HA3
ENSMFAG00000036012	snRNA	RF00026
ENSMFAG00000036129	protein_coding	
ENSMFAG00000036158	pseudogene	
ENSMFAG00000036227	snRNA	RF00026
ENSMFAG00000036325	protein_coding	CCDC82
ENSMFAG00000036406	protein_coding	
ENSMFAG00000036429	protein_coding	DNHD1
ENSMFAG00000036500	protein_coding	EIF4G2
ENSMFAG00000036527	protein_coding	ARHGEF17
ENSMFAG00000036592	protein_coding	TMEM123
ENSMFAG00000036602	protein_coding	ANGPTL5
ENSMFAG00000036676	protein_coding	PGAP2
ENSMFAG00000036733	protein_coding	
ENSMFAG00000036910	pseudogene	
ENSMFAG00000036913	protein_coding	ANAPC15
ENSMFAG00000037001	protein_coding	
ENSMFAG00000037027	protein_coding	YAP1
ENSMFAG00000037134	protein_coding	
ENSMFAG00000037137	protein_coding	TMEM126B
ENSMFAG00000037330	protein_coding	FAM168A
ENSMFAG00000037393	protein_coding	ENDOD1
ENSMFAG00000037408	misc_RNA	RF00019
ENSMFAG00000037466	misc_RNA	RF00019
ENSMFAG00000037511	protein_coding	
ENSMFAG00000037631	protein_coding	DENND5A
ENSMFAG00000037634	protein_coding	
ENSMFAG00000037661	protein_coding	CAVIN3
ENSMFAG00000037695	protein_coding	ME3
ENSMFAG00000037709	protein_coding	C11orf16
ENSMFAG00000037799	protein_coding	HBB
ENSMFAG00000037818	protein_coding	MMP7
ENSMFAG00000037833	protein_coding	
ENSMFAG00000037871	protein_coding	
ENSMFAG00000037874	protein_coding	RBMXL2
ENSMFAG00000037895	protein_coding	CARD18
ENSMFAG00000037925	protein_coding	MMP3
ENSMFAG00000037937	protein_coding	INPPL1
ENSMFAG00000037971	protein_coding	MMP12
ENSMFAG00000038138	protein_coding	
ENSMFAG00000038271	protein_coding	MTNR1B
ENSMFAG00000038375	protein_coding	
ENSMFAG00000038410	protein_coding	OVCH2
ENSMFAG00000038446	protein_coding	LIPT2
ENSMFAG00000038493	protein_coding	CUL5
ENSMFAG00000038503	protein_coding	FAM160A2
ENSMFAG00000038557	protein_coding	ANKRD49
ENSMFAG00000038647	protein_coding	
ENSMFAG00000038752	protein_coding	RPL27A
ENSMFAG00000038777	protein_coding	
ENSMFAG00000038804	protein_coding	CWF19L2
ENSMFAG00000038891	protein_coding	ART5
ENSMFAG00000039001	protein_coding	DYNC2H1
ENSMFAG00000039164	protein_coding	
ENSMFAG00000039181	protein_coding	
ENSMFAG00000039236	protein_coding	TAF1D
ENSMFAG00000039295	protein_coding	LRRC32
ENSMFAG00000039310	pseudogene	
ENSMFAG00000039328	protein_coding	MRE11
ENSMFAG00000039424	protein_coding	ARAP1
ENSMFAG00000039603	protein_coding	CLPB
ENSMFAG00000039634	protein_coding	C11orf54
ENSMFAG00000039699	protein_coding	ELMOD1
ENSMFAG00000039977	protein_coding	PPFIBP2
ENSMFAG00000040022	protein_coding	ZNF214
ENSMFAG00000040028	protein_coding	
ENSMFAG00000040069	protein_coding	SESN3
ENSMFAG00000040102	protein_coding	
ENSMFAG00000040125	protein_coding	OR56A4
ENSMFAG00000040303	protein_coding	MTMR2
ENSMFAG00000040326	protein_coding	IPO7
ENSMFAG00000040372	protein_coding	SYT9
ENSMFAG00000040563	protein_coding	GDPD4
ENSMFAG00000040594	protein_coding	PHOX2A
ENSMFAG00000040665	protein_coding	SPCS2
ENSMFAG00000040752	protein_coding	LAMTOR1
ENSMFAG00000040798	protein_coding	
ENSMFAG00000040800	protein_coding	
ENSMFAG00000041027	protein_coding	RAB6A
ENSMFAG00000041057	protein_coding	
ENSMFAG00000041061	protein_coding	PLEKHB1
ENSMFAG00000041174	protein_coding	CEP295
ENSMFAG00000041191	protein_coding	
ENSMFAG00000041205	protein_coding	MMP26
ENSMFAG00000041221	protein_coding	ACER3
ENSMFAG00000041231	protein_coding	GALNT18
ENSMFAG00000041274	protein_coding	NLRP10
ENSMFAG00000041321	protein_coding	KDELC2
ENSMFAG00000041329	pseudogene	
ENSMFAG00000041337	protein_coding	HPX
ENSMFAG00000041487	protein_coding	
ENSMFAG00000041534	protein_coding	ATG16L2
ENSMFAG00000041537	protein_coding	SLC36A4
ENSMFAG00000041554	protein_coding	
ENSMFAG00000041695	protein_coding	EMSY
ENSMFAG00000041696	protein_coding	SLC35F2
ENSMFAG00000041752	protein_coding	
ENSMFAG00000041755	protein_coding	
ENSMFAG00000041777	protein_coding	RNF141
ENSMFAG00000041876	protein_coding	
ENSMFAG00000042027	protein_coding	CHRDL2
ENSMFAG00000042308	protein_coding	C11orf65
ENSMFAG00000042441	protein_coding	PGR
ENSMFAG00000042491	protein_coding	
ENSMFAG00000042607	protein_coding	EIF3F
ENSMFAG00000042621	protein_coding	NUMA1
ENSMFAG00000042630	pseudogene	
ENSMFAG00000042631	protein_coding	PIWIL4
ENSMFAG00000042650	protein_coding	ARRB1
ENSMFAG00000042711	protein_coding	OR52K2
ENSMFAG00000042761	protein_coding	PARVA
ENSMFAG00000042787	pseudogene	
ENSMFAG00000042788	protein_coding	GVQW3
ENSMFAG00000042845	protein_coding	SLCO2B1
ENSMFAG00000042930	protein_coding	DGAT2
ENSMFAG00000042981	protein_coding	FAM76B
ENSMFAG00000043031	protein_coding	OR56B4
ENSMFAG00000043053	protein_coding	GDPD5
ENSMFAG00000043060	protein_coding	CAPN5
ENSMFAG00000043086	protein_coding	RNF121
ENSMFAG00000043096	protein_coding	DKK3
ENSMFAG00000043140	protein_coding	
ENSMFAG00000043158	protein_coding	STK33
ENSMFAG00000043172	protein_coding	TRIM77
ENSMFAG00000043186	protein_coding	CLNS1A
ENSMFAG00000043196	protein_coding	WNT11
ENSMFAG00000043263	protein_coding	
ENSMFAG00000043349	protein_coding	
ENSMFAG00000043394	protein_coding	DLG2
ENSMFAG00000043441	protein_coding	MMP27
ENSMFAG00000043464	protein_coding	DCHS1
ENSMFAG00000043486	protein_coding	USP47
ENSMFAG00000043510	protein_coding	RAB39A
ENSMFAG00000043525	protein_coding	MAP6
ENSMFAG00000043576	protein_coding	CARD17
ENSMFAG00000043706	protein_coding	BIRC3
ENSMFAG00000043804	protein_coding	
ENSMFAG00000043814	protein_coding	SERPINH1
ENSMFAG00000043856	protein_coding	
ENSMFAG00000043902	protein_coding	FOLR3
ENSMFAG00000044028	protein_coding	
ENSMFAG00000044052	protein_coding	CWC15
ENSMFAG00000044198	protein_coding	B3GNT6
ENSMFAG00000044223	pseudogene	
ENSMFAG00000044271	protein_coding	
ENSMFAG00000044302	protein_coding	
ENSMFAG00000044304	protein_coding	TRIM5
ENSMFAG00000044586	protein_coding	C11orf97
ENSMFAG00000044622	protein_coding	FOLH1
ENSMFAG00000044657	protein_coding	ST5
ENSMFAG00000044666	protein_coding	MYO7A
ENSMFAG00000044858	protein_coding	
ENSMFAG00000044903	protein_coding	RAB38
ENSMFAG00000044936	protein_coding	SBF2
